Embedding_ID,Encryption_Time
1038,0.01604461669921875
1039,0.018756389617919922
1040,0.0067403316497802734
1041,0.02069568634033203
1042,0.00915980339050293
1043,0.006902217864990234
1044,0.009756088256835938
1045,0.01797795295715332
1046,0.013991355895996094
1047,0.0072002410888671875
1048,0.01392507553100586
1049,0.01148223876953125
1050,0.015872955322265625
1051,0.012436628341674805
1052,0.00576019287109375
1053,0.010209083557128906
1054,0.013746500015258789
1055,0.013879060745239258
1056,0.01375436782836914
1057,0.02116084098815918
1058,0.0072634220123291016
1059,0.008970022201538086
1060,0.018719911575317383
1061,0.006981372833251953
1062,0.0142822265625
1063,0.0
1064,0.00955343246459961
1065,0.014036893844604492
1066,0.013669252395629883
1067,0.014018774032592773
1068,0.02099776268005371
1069,0.016103744506835938
1070,0.008052587509155273
1071,0.011931180953979492
1072,0.006697177886962891
1073,0.00958108901977539
1074,0.0
1075,0.0
1076,0.02267622947692871
1077,0.00953364372253418
1078,0.0
1079,0.013638019561767578
1080,0.016024112701416016
1081,0.006895303726196289
1082,0.0
1083,0.0
1084,0.011945247650146484
1085,0.01590704917907715
1086,0.006825685501098633
1087,0.0
1088,0.0
1089,0.012059926986694336
1090,0.0
1091,0.006472349166870117
1092,0.009279012680053711
1093,0.02020120620727539
1094,0.007082462310791016
1095,0.02320694923400879
1096,0.005576610565185547
1097,0.006837606430053711
1098,0.020885705947875977
1099,0.0
1100,0.006639242172241211
1101,0.0069580078125
1102,0.007472991943359375
1103,0.012970685958862305
1104,0.00859379768371582
1105,0.012974739074707031
1106,0.017033100128173828
1107,0.00788259506225586
1108,0.0
1109,0.002359151840209961
1110,0.0
1111,0.0
1112,0.015843629837036133
1113,0.0
1114,0.0038399696350097656
1115,0.0
1116,0.015608787536621094
1117,0.0
1118,0.0
1119,0.0
1120,0.013961553573608398
1121,0.014341354370117188
1122,0.009403705596923828
1123,0.018647432327270508
1124,0.0
1125,0.0
1126,0.0034317970275878906
1127,0.006596088409423828
1128,0.012270212173461914
1129,0.022804737091064453
1130,0.005333662033081055
1131,0.006432294845581055
1132,0.004836559295654297
1133,0.015982389450073242
1134,0.011885404586791992
1135,0.008337259292602539
1136,0.013118267059326172
1137,0.013872861862182617
1138,0.0069658756256103516
1139,0.011955022811889648
1140,0.013949871063232422
1141,0.006923198699951172
1142,0.011957168579101562
1143,0.013839483261108398
1144,0.01373291015625
1145,0.011503458023071289
1146,0.011239767074584961
1147,0.009072303771972656
1148,0.01236581802368164
1149,0.0
1150,0.01098942756652832
1151,0.013142108917236328
1152,0.016007661819458008
1153,0.007399082183837891
1154,0.011893033981323242
1155,0.007029294967651367
1156,0.0
1157,0.004953622817993164
1158,0.0
1159,0.01559901237487793
1160,0.012186288833618164
1161,0.013885974884033203
1162,0.00710296630859375
1163,0.007830619812011719
1164,0.013059854507446289
1165,0.013776302337646484
1166,0.003139019012451172
1167,0.011974334716796875
1168,0.013729333877563477
1169,0.0
1170,0.0
1171,0.015850305557250977
1172,0.0
1173,0.018477916717529297
1174,0.002610445022583008
1175,0.0
1176,0.0051305294036865234
1177,0.008146286010742188
1178,0.0
1179,0.0027434825897216797
1180,0.0
